"long","lat","group","order","region","subregion","long.new","X","Y"
30.11632,-4.09012,4,65,"1 1",NA,-149.88368,-14146601.825148,-437446.140903267
30.50554,-3.56858,4,66,"1 1",NA,-149.49446,-14112892.8550275,-381666.45282044
30.75224,-3.35931,4,67,"1 1",NA,-149.24776,-14090735.6000916,-359284.629823512
30.74301,-3.03431,4,68,"1 1",NA,-149.25699,-14093266.1926627,-324525.262795634
30.52766,-2.80762,4,69,"1 1",NA,-149.47234,-14114683.2792314,-300280.336074978
30.46967365,-2.41385476,4,70,"1 1",NA,-149.53032635,-14121882.7561085,-258166.393147204
30.46967,-2.41383,4,71,"1 1",NA,-149.53033,-14121883.2026299,-258163.745017958
30.75830895,-2.28725026,4,72,"1 1",NA,-149.24169105,-14095131.9846257,-244625.800205546
30.81613488,-1.69891408,4,73,"1 1",NA,-149.18386512,-14091726.1080434,-181702.120757243
30.41910485,-1.13465911,4,74,"1 1",NA,-149.58089515,-14130694.4578082,-121353.970337684
30.76986,-1.01455,4,75,"1 1",NA,-149.23014,-14097801.2606989,-108508.070606995
31.86617,-1.02736,4,76,"1 1",NA,-148.13383,-13994208.1858495,-109878.124684762
33.9037112,-0.95,4,77,"1 1",NA,-146.0962888,-13801862.9247898,-101604.324247947
-8.66558957,27.65642589,5,79,"2 1",NA,171.33441043,15647374.3485069,2957886.87614491
-8.66512448,27.58947907,5,80,"2 1",NA,171.33487552,15650258.5559247,2950727.05342849
-8.68439979,27.39574413,5,81,"2 1",NA,171.31560021,15656646.8070608,2930007.66865902
-8.68729367,25.88105622,5,82,"2 1",NA,171.31270633,15716312.5763864,2768021.26136465
-11.96941891,25.93335277,5,83,"2 1",NA,168.03058109,15413288.8598523,2773613.99324115
-11.93722449,23.37459422,5,84,"2 1",NA,168.06277551,15501388.9051994,2499963.00658396
-12.87422156,23.28483226,5,85,"2 1",NA,167.12577844,15417649.7551417,2490362.84900943
-13.11875444,22.7712202,5,86,"2 1",NA,166.88124556,15410148.8530697,2435431.00086005
-12.92910194,21.32707062,5,87,"2 1",NA,167.07089806,15467961.7072909,2280973.98225191
-16.84519365,21.33332347,5,88,"2 1",NA,163.15480635,15105231.8590058,2281642.75109424
-17.06342322,20.9997521,5,89,"2 1",NA,162.93657678,15093800.3465402,2245965.86717339
-17.02042843,21.42231029,5,90,"2 1",NA,162.97957157,15086652.2872716,2291160.26762627
-17.0029618,21.42073416,5,91,"2 1",NA,162.9970382,15088310.9270974,2290991.69388752
-14.75095456,21.50060008,5,92,"2 1",NA,165.24904544,15294624.8720899,2299533.68883632
-14.63083269,21.86093985,5,93,"2 1",NA,165.36916731,15295956.8875955,2338073.48839675
-14.22116777,22.31016307,5,94,"2 1",NA,165.77883223,15321408.7301243,2386119.55756197
-13.8911104,23.69100902,5,95,"2 1",NA,166.1088896,15311633.6092903,2533803.79988279
-12.50096269,24.77011628,5,96,"2 1",NA,167.49903731,15405255.181302,2649212.58590094
-12.03075884,26.0308662,5,97,"2 1",NA,167.96924116,15404062.6464876,2784042.33487244
-11.71821977,26.1040917,5,98,"2 1",NA,168.28178023,15429998.8813302,2791873.26073405
-11.3925549,26.88342398,5,99,"2 1",NA,168.6074451,15429835.4620855,2875217.49290651
-10.55126258,26.9908076,5,100,"2 1",NA,169.44873742,15502529.7222252,2886701.55734386
-10.1894242,26.86094473,5,101,"2 1",NA,169.8105758,15540834.846992,2872813.47099273
-9.73534339,26.86094473,5,102,"2 1",NA,170.26465661,15582391.710233,2872813.47099273
-9.41303748,27.08847606,5,103,"2 1",NA,170.58696252,15602701.6760158,2897146.68127366
-8.794884,27.12069632,5,104,"2 1",NA,171.205116,15657923.0690895,2900592.47638302
-8.81782833,27.65642589,5,105,"2 1",NA,171.18217167,15633470.9133354,2957886.87614491
-8.66558957,27.65642589,5,106,"2 1",NA,171.33441043,15647374.3485069,2957886.87614491
-122.84,49,6,108,"3 1","1",57.16,4719239.25387255,5223243.6100635
-122.97421,49.00253778,6,109,"3 1","1",57.02579,4708078.19132294,5223507.15774813
-124.91024,49.98456,6,110,"3 1","1",55.08976,4517654.75181154,5325298.31112311
-125.62461,50.41656,6,111,"3 1","1",54.37539,4445449.13445629,5369951.72382217
-127.43561,50.83061,6,112,"3 1","1",52.56439,4284577.52214988,5412674.72857682
-127.99276,51.71583,6,113,"3 1","1",52.00724,4211470.99581529,5503759.62561987
-127.85032,52.32961,6,114,"3 1","1",52.14968,4203309.07471136,5566702.73472917
-129.12979,52.75538,6,115,"3 1","1",50.87021,4086660.55566864,5610259.62325453
-129.30523,53.56159,6,116,"3 1","1",50.69477,4046645.1915615,5692490.33956671
-130.51497,54.28757,6,117,"3 1","1",49.48503,3926885.4794049,5766252.79307637
-130.53610895,54.80275448,6,118,"3 1","1",49.46389105,3908541.15754691,5818427.7784548
-130.53611,54.80278,6,119,"3 1","1",49.46389,3908540.24481503,5818430.35941127
-129.98,55.285,6,120,"3 1","1",50.02,3936556.4764933,5867137.44174016
-130.00778,55.91583,6,121,"3 1","1",49.99222,3913337.97829219,5930655.40567465
-131.70781,56.55212,6,122,"3 1","1",48.29219,3759542.52954844,5994490.5624888
-132.73042,57.69289,6,123,"3 1","1",47.26958,3643037.25592299,6108330.65899095
-133.35556,58.41028,6,124,"3 1","1",46.64444,3571628.80902298,6179507.04826629
-134.27111,58.86111,6,125,"3 1","1",45.72889,3487087.93347411,6224067.64747391
-134.945,59.27056,6,126,"3 1","1",45.055,3422702.44910734,6264422.79942546
-135.47583,59.78778,6,127,"3 1","1",44.52417,3366046.90795037,6315239.73969165
-136.47972,59.46389,6,128,"3 1","1",43.52028,3300161.0239089,6283438.56628433
-137.4525,58.905,6,129,"3 1","1",42.5475,3243176.55607044,6228398.71174747
-138.34089,59.56211,6,130,"3 1","1",41.65911,3156126.85070882,6293089.7929971
-139.039,60,6,131,"3 1","1",40.961,3090475.11953236,6336037.93654526
-140.013,60.27682,6,132,"3 1","1",39.987,3009074.18477137,6363121.50896094
-140.99778,60.30639,6,133,"3 1","1",39.00222,2934142.03274353,6366011.36971241
-140.9925,66.00003,6,134,"3 1","1",39.0075,2770164.28986083,6910138.26472202
-140.986,69.712,6,135,"3 1","1",39.014,2657718.41392377,7249579.07498266
-140.98598761,69.7119984,6,136,"3 1","1",39.01401239,2657719.30793179,7249578.93173525
-139.12052,69.47102,6,137,"3 1","1",40.87948,2792670.45145248,7227972.43904132
-137.54636,68.99002,6,138,"3 1","1",42.45364,2916433.52248072,7184657.43377626
-136.50358,68.89804,6,139,"3 1","1",43.49642,2991234.20913526,7176346.33748035
-135.62576,69.31512,6,140,"3 1","1",44.37424,3036924.45965806,7213960.56263952
-134.41464,69.62743,6,141,"3 1","1",45.58536,3108458.00557509,7242003.62902179
-132.92925,69.50534,6,142,"3 1","1",47.07075,3214336.64931842,7231053.49156727
-131.43136,69.94451,6,143,"3 1","1",48.56864,3299543.47033711,7270365.79003421
-129.79471,70.19369,6,144,"3 1","1",50.20529,3400656.09128325,7292576.45507406
-129.10773,69.77927,6,145,"3 1","1",50.89227,3464149.66526348,7255599.24415289
-128.36156,70.01286,6,146,"3 1","1",51.63844,3505254.40460744,7276465.27549001
-128.13817,70.48384,6,147,"3 1","1",51.86183,3500686.28846807,7318351.41824057
-127.44712,70.37721,6,148,"3 1","1",52.55288,3551874.16739429,7308890.0365696
-125.75632,69.48058,6,149,"3 1","1",54.24368,3705228.50563879,7228830.80956529
-124.42483,70.1584,6,150,"3 1","1",55.57517,3765967.23861109,7289435.12945927
-124.28968,69.39969,6,151,"3 1","1",55.71032,3809002.62420823,7221564.75186157
-123.06108,69.56372,6,152,"3 1","1",56.93892,3885554.11664369,7236291.56801928
-122.6835,69.85553,6,153,"3 1","1",57.3165,3897930.72287862,7262417.91650589
-121.47226,69.79778,6,154,"3 1","1",58.52774,3983014.65067063,7257254.87802064
-119.94288,69.37786,6,155,"3 1","1",60.05712,4107244.44310469,7219602.62706908
-117.60268,69.01128,6,156,"3 1","1",62.39732,4285452.23322818,7186577.16304467
-116.22643,68.84151,6,157,"3 1","1",63.77357,4388535.75980168,7171233.98896933
-115.2469,68.90591,6,158,"3 1","1",64.7531,4452646.07784025,7177057.80189604
-113.89794,68.3989,6,159,"3 1","1",66.10206,4571803.72399726,7131090.68230778
-115.30489,67.90261,6,160,"3 1","1",64.69511,4499605.28502594,7085839.52722101
-113.49727,67.68815,6,161,"3 1","1",66.50273,4636426.83869839,7066208.63573985
-110.798,67.80612,6,162,"3 1","1",69.202,4818264.56742018,7077012.84703213
-109.94619,67.98104,6,163,"3 1","1",70.05381,4868023.34388679,7093007.25700086
-108.8802,67.38144,6,164,"3 1","1",71.1198,4975237.50516845,7038054.57627115
-107.79239,67.88736,6,165,"3 1","1",72.20761,5022964.82749577,7084445.11157255
-108.81299,68.31164,6,166,"3 1","1",71.18701,4928365.01608737,7123152.56995345
-108.16721,68.65392,6,167,"3 1","1",71.83279,4953754.34968024,7154245.06507564
-106.95,68.7,6,168,"3 1","1",73.05,5035043.6104426,7158421.66988594
-106.15,68.8,6,169,"3 1","1",73.85,5084359.16854662,7167477.84871023
-105.34282,68.56122,6,170,"3 1","1",74.65718,5153978.41243665,7145836.21580855
-104.33791,68.018,6,171,"3 1","1",75.66209,5255559.01591529,7096382.89520597
-103.22115,68.09775,6,172,"3 1","1",76.77885,5328347.75490985,7103661.94744747
-101.45433,67.64689,6,173,"3 1","1",78.54567,5478552.57461034,7062426.60914421
-99.90195,67.80566,6,174,"3 1","1",80.09805,5576942.58717543,7076970.74506322
-98.4432,67.78165,6,175,"3 1","1",81.5568,5680034.1276803,7074772.9129672
-98.5586,68.40394,6,176,"3 1","1",81.4414,5632393.32899906,7131548.93643279
-97.66948,68.57864,6,177,"3 1","1",82.33052,5682581.18505228,7147417.07109177
-96.11991,68.23939,6,178,"3 1","1",83.88009,5811870.46095958,7116574.03231122
-96.12588,67.29338,6,179,"3 1","1",83.87412,5873189.36510828,7029954.24332643
-95.48943,68.0907,6,180,"3 1","1",84.51057,5865384.18735206,7103018.72892008
-94.685,68.06383,6,181,"3 1","1",85.315,5923005.93041253,7100566.73895414
-94.23282,69.06903,6,182,"3 1","1",85.76718,5886571.90401486,7191789.43350179
-95.30408,69.68571,6,183,"3 1","1",84.69592,5771452.26563594,7247224.9612245
-96.47131,70.08976,6,184,"3 1","1",83.52869,5664816.47614155,7283321.19079219
-96.39115,71.19482,6,185,"3 1","1",83.60885,5595034.73341803,7381113.36848046
-95.2088,71.92053,6,186,"3 1","1",84.7912,5623020.52871683,7444594.50071208
-93.88997,71.76015,6,187,"3 1","1",86.11003,5722039.64054915,7430615.87328786
-92.87818,71.31869,6,188,"3 1","1",87.12182,5821218.04241872,7391990.38873088
-91.51964,70.19129,6,189,"3 1","1",88.48036,5993389.91285351,7292362.86400085
-92.40692,69.69997,6,190,"3 1","1",87.59308,5967874.3799071,7248501.95395609
-90.5471,69.49766,6,191,"3 1","1",89.4529,6109049.39883616,7230364.13647123
-90.55151,68.47499,6,192,"3 1","1",89.44849,6181163.98508536,7138006.26434127
-89.21515,69.25873,6,193,"3 1","1",90.78485,6217286.90046807,7208885.91956787
-88.01966,68.61508,6,194,"3 1","1",91.98034,6345988.92202446,7150722.96221407
-88.31749,67.87338,6,195,"3 1","1",91.68251,6378692.41838555,7083166.61668419
-87.35017,67.19872,6,196,"3 1","1",92.64983,6494475.64577301,7021238.4296625
-86.30607,67.92146,6,197,"3 1","1",93.69393,6515123.59264604,7087562.79468284
-85.57664,68.78456,6,198,"3 1","1",94.42336,6501926.27045321,7166080.25851095
-85.52197,69.88211,6,199,"3 1","1",94.47803,6423164.20601625,7264793.0154492
-84.10081,69.80539,6,200,"3 1","1",95.89919,6525685.6641896,7257935.44764443
-82.62258,69.65826,6,201,"3 1","1",97.37742,6637749.03476783,7244766.16678859
-81.28043,69.16202,6,202,"3 1","1",98.71957,6768269.45979946,7200174.85428564
-81.2202,68.66567,6,203,"3 1","1",98.7798,6811167.80381557,7155310.27335037
-81.96436,68.13253,6,204,"3 1","1",98.03564,6800874.83896339,7106834.42268032
-81.25928,67.59716,6,205,"3 1","1",98.74072,6890968.12968714,7057865.96174031
-81.38653,67.11078,6,206,"3 1","1",98.61347,6919202.68564698,7013133.62843816
-83.34456,66.41154,6,207,"3 1","1",96.65544,6833738.77246125,6948429.05384294
-84.73542,66.2573,6,208,"3 1","1",95.26458,6746634.65392319,6934095.15598325
-85.76943,66.55833,6,209,"3 1","1",94.23057,6651703.55905579,6962050.27879681
-86.0676,66.05625,6,210,"3 1","1",93.9324,6666698.27690066,6915378.55724659
-87.03143,65.21297,6,211,"3 1","1",92.96857,6657784.18685541,6836482.46949868
-87.32324,64.77563,6,212,"3 1","1",92.67676,6667455.2839453,6795325.24512268
-88.48296,64.09897,6,213,"3 1","1",91.51704,6630485.21340089,6731329.51401671
-89.91444,64.03273,6,214,"3 1","1",90.08556,6531234.7351876,6725044.590163
-90.70398,63.61017,6,215,"3 1","1",89.29602,6502135.86377897,6684868.04612094
-90.77004,62.96021,6,216,"3 1","1",89.22996,6540346.28770797,6622792.62027331
-91.93342,62.83508,6,217,"3 1","1",88.06658,6463214.34383868,6610803.82850543
-93.15698,62.02469,6,218,"3 1","1",86.84302,6425143.83941827,6532868.6114331
-94.24153,60.89865,6,219,"3 1","1",85.75847,6415091.21848975,6423763.44025579
-94.62931,60.11021,6,220,"3 1","1",85.37069,6434432.47062583,6346827.46965385
-94.6846,58.94882,6,221,"3 1","1",85.3154,6500524.2294355,6232721.60632332
-93.21502,58.78212,6,222,"3 1","1",86.78498,6622661.41500821,6216269.73583064
-92.76462,57.84571,6,223,"3 1","1",87.23538,6713961.77292452,6123520.07898531
-92.29703,57.08709,6,224,"3 1","1",87.70297,6795722.03679805,6047975.11708976
-90.89769,57.28468,6,225,"3 1","1",89.10231,6892092.07264245,6067685.72260771
-89.03953,56.85172,6,226,"3 1","1",90.96047,7062744.56077547,6024464.79386928
-88.03978,56.47162,6,227,"3 1","1",91.96022,7164109.58115677,5986427.62308118
-87.32421,55.99914,6,228,"3 1","1",92.67579,7249381.17313539,5939026.83345745
-86.07121,55.72383,6,229,"3 1","1",93.92879,7364719.98172764,5911347.01303895
-85.01181,55.3026,6,230,"3 1","1",94.98819,7474428.3979163,5868912.63035421
-83.36055,55.24489,6,231,"3 1","1",96.63945,7608060.56094558,5863091.17932376
-82.27285,55.14832,6,232,"3 1","1",97.72715,7699939.89032003,5853345.59505471
-82.4362,54.28227,6,233,"3 1","1",97.5638,7742513.59939181,5765715.29732966
-82.12502,53.27703,6,234,"3 1","1",97.87498,7830521.81476239,5663503.53677778
-81.40075,52.15788,6,235,"3 1","1",98.59925,7957669.78329845,5549109.77287926
-79.91289,51.20842,6,236,"3 1","1",100.08711,8135641.37240975,5451592.74810083
-79.14301,51.53393,6,237,"3 1","1",100.85699,8178410.73632037,5485071.99227713
-78.60191,52.56208,6,238,"3 1","1",101.39809,8158094.91526909,5590495.66710821
-79.12421,54.14145,6,239,"3 1","1",100.87579,8014576.30575466,5751428.66693051
-79.82958,54.66772,6,240,"3 1","1",100.17042,7924153.07625893,5804766.13537701
-78.22874,55.13645,6,241,"3 1","1",101.77126,8019375.12679609,5852147.34807591
-77.0956,55.83741,6,242,"3 1","1",102.9044,8060655.33678429,5922771.69240201
-76.54137,56.53423,6,243,"3 1","1",103.45863,8055499.29733093,5992699.01899252
-76.62319,57.20263,6,244,"3 1","1",103.37681,8002044.20204512,6059503.71456996
-77.30226,58.05209,6,245,"3 1","1",102.69774,7889312.32049098,6144009.74023682
-78.51688,58.80458,6,246,"3 1","1",101.48312,7742693.64860048,6218487.40780561
-77.33676,59.85261,6,247,"3 1","1",102.66324,7756648.02225636,6321596.53648174
-77.77272,60.75788,6,248,"3 1","1",102.22728,7657406.24490146,6410059.22360203
-78.10687,62.31964,6,249,"3 1","1",101.89313,7516611.35232487,6561291.83784083
-77.41067,62.55053,6,250,"3 1","1",102.58933,7550558.63486907,6583495.79948009
-75.69621,62.2784,6,251,"3 1","1",104.30379,7697601.71015699,6557321.64646548
-74.6682,62.18111,6,252,"3 1","1",105.3318,7780984.02594274,6547950.39617111
-73.83988,62.4438,6,253,"3 1","1",106.16012,7821702.44955263,6573236.96722746
-72.90853,62.10507,6,254,"3 1","1",107.09147,7916939.05688364,6540621.03111812
-71.67708,61.52535,6,255,"3 1","1",108.32292,8053811.10249301,6484600.81260648
-71.37369,61.13717,6,256,"3 1","1",108.62631,8106969.43829451,6446951.43889484
-69.59042,61.06141,6,257,"3 1","1",110.40958,8246111.32064093,6439590.77272301
-69.62033,60.22125,6,258,"3 1","1",110.37967,8310606.43690787,6357689.03885837
-69.2879,58.95736,6,259,"3 1","1",110.7121,8434936.08801179,6233563.94034817
-68.37455,58.80106,6,260,"3 1","1",111.62545,8516782.41755143,6218139.86925578
-67.64976,58.21206,6,261,"3 1","1",112.35024,8618332.28994365,6159873.19487722
-66.20178,58.76731,6,262,"3 1","1",113.79822,8685255.2781666,6214807.23480775
-65.24517,59.87071,6,263,"3 1","1",114.75483,8668739.99061776,6323370.78999068
-64.58352,60.33558,6,264,"3 1","1",115.41648,8680382.33790085,6368863.49665271
-63.80475,59.4426,6,265,"3 1","1",116.19525,8812886.75247343,6281345.72742687
-62.50236,58.16708,6,266,"3 1","1",117.49764,9016863.36298292,6155414.3906913
-61.39655,56.96745,6,267,"3 1","1",118.60345,9199760.25102777,6036028.86551305
-61.79866,56.33945,6,268,"3 1","1",118.20134,9218973.98411414,5973181.06856285
-60.46853,55.77548,6,269,"3 1","1",119.53147,9368033.40203722,5916543.2519425
-59.56962,55.20407,6,270,"3 1","1",120.43038,9484287.65393737,5858972.36948122
-57.97508,54.94549,6,271,"3 1","1",122.02492,9630709.21598164,5832857.70177034
-57.3332,54.6265,6,272,"3 1","1",122.6668,9707081.60109267,5800593.86857521
-56.93689,53.78032,6,273,"3 1","1",123.06311,9806074.07475633,5714743.12682194
-56.15811,53.64749,6,274,"3 1","1",123.84189,9878701.14315679,5701232.4343255
-55.75632,53.27036,6,275,"3 1","1",124.24368,9940685.93722753,5662823.60145561
-55.68338,52.14664,6,276,"3 1","1",124.31662,10034109.8800877,5547957.79564633
-56.40916,51.7707,6,277,"3 1","1",123.59084,10004068.1636934,5509393.73555849
-57.12691,51.41972,6,278,"3 1","1",122.87309,9972174.5178891,5473330.78434819
-58.77482,51.0643,6,279,"3 1","1",121.22518,9864326.34316393,5436754.50553782
-60.03309,50.24277,6,280,"3 1","1",119.96691,9820019.41378723,5351997.55235463
-61.72366,50.08046,6,281,"3 1","1",118.27634,9692754.35897191,5335217.83242624
-63.86251,50.29099,6,282,"3 1","1",116.13749,9503302.32025947,5356980.42709362
-65.36331,50.2982,6,283,"3 1","1",114.63669,9380013.79680145,5357725.39684386
-66.39905,50.22897,6,284,"3 1","1",113.60095,9299837.37367201,5350571.3307074
-67.23631,49.51156,6,285,"3 1","1",112.76369,9277649.43842116,5276317.98952895
-68.51114,49.06836,6,286,"3 1","1",111.48886,9200493.93587802,5230341.90459651
-69.95362,47.74488,6,287,"3 1","1",110.04638,9160911.20147714,5092604.79491125
-71.10458,46.82171,6,288,"3 1","1",108.89542,9118249.89712183,4996163.13687124
-70.25522,46.98606,6,289,"3 1","1",109.74478,9179921.89372932,5013353.11911371
-68.65,48.3,6,290,"3 1","1",111.35,9236102.22048456,5150455.55057221
-66.55243,49.1331,6,291,"3 1","1",113.44757,9358038.94954073,5237062.63613501
-65.05626,49.23278,6,292,"3 1","1",114.94374,9475048.15813394,5247407.32640493
-64.17099,48.74248,6,293,"3 1","1",115.82901,9579571.82017703,5196487.38551086
-65.11545,48.07085,6,294,"3 1","1",114.88455,9543542.63658308,5126588.47377403
-64.79854,46.99297,6,295,"3 1","1",115.20146,9635943.96776132,5014075.67015435
-64.47219,46.23849,6,296,"3 1","1",115.52781,9708617.43579558,4935092.97920525
-63.17329,45.73902,6,297,"3 1","1",116.82671,9847777.16169508,4882710.26972119
-61.52072,45.88377,6,298,"3 1","1",118.47928,9978287.88222898,4897898.71741339
-60.51815,47.00793,6,299,"3 1","1",119.48185,9993035.70675484,5015639.92415407
-60.4486,46.28264,6,300,"3 1","1",119.5514,10044020.5078358,4939719.6979505
-59.80287,45.9204,6,301,"3 1","1",120.19713,10120704.3517094,4901741.29251839
-61.03988,45.26525,6,302,"3 1","1",118.96012,10056359.4691008,4832956.41702565
-63.25471,44.67014,6,303,"3 1","1",116.74529,9904310.06001607,4770374.44058689
-64.24656,44.26553,6,304,"3 1","1",115.75344,9843720.00550956,4727771.6283022
-65.36406,43.54523,6,305,"3 1","1",114.63594,9789826.10065565,4651827.10420188
-66.1234,43.61867,6,306,"3 1","1",113.8766,9720837.72720272,4659576.02717237
-66.16173,44.46512,6,307,"3 1","1",113.83827,9669443.39431903,4748792.40563572
-64.42549,45.29204,6,308,"3 1","1",115.57451,9768580.83136959,4835771.48890061
-66.02605,45.25931,6,309,"3 1","1",113.97395,9635194.96688767,4832332.21991921
-67.13741,45.13753,6,310,"3 1","1",112.86259,9548222.73339956,4819533.009631
-67.79134,45.70281,6,311,"3 1","1",112.20866,9460583.34701567,4878909.84954872
-67.79046,47.06636,6,312,"3 1","1",112.20954,9381360.48607369,5021748.80656697
-68.23444,47.35486,6,313,"3 1","1",111.76556,9327226.80804245,5051895.07610795
-68.905,47.185,6,314,"3 1","1",111.095,9281238.13514069,5034149.21893357
-69.237216,47.447781,6,315,"3 1","1",110.762784,9238084.90308352,5061598.74989699
-69.99997,46.69307,6,316,"3 1","1",110.00003,9218131.51330749,4982702.14712077
-70.305,45.915,6,317,"3 1","1",109.695,9236719.92811277,4901174.84424506
-70.66,45.46,6,318,"3 1","1",109.34,9232277.98163289,4853416.07778446
-71.08482,45.30524,6,319,"3 1","1",108.91518,9204990.2334315,4837158.46195443
-71.405,45.255,6,320,"3 1","1",108.595,9180704.11411409,4831879.3031801
-71.50506,45.0082,6,321,"3 1","1",108.49494,9185832.62830285,4805935.9040985
-73.34783,45.00738,6,322,"3 1","1",106.65217,9029856.97217811,4805849.67915871
-74.867,45.00048,6,323,"3 1","1",105.133,8901601.81213276,4805124.12075264
-75.31821,44.81645,6,324,"3 1","1",104.68179,8873146.24692868,4785769.52352238
-76.375,44.09631,6,325,"3 1","1",103.625,8821092.06148651,4709941.52313968
-76.5,44.01845889,6,326,"3 1","1",103.5,8814477.20042042,4701736.22451596
-76.82003415,43.62878429,6,327,"3 1","1",103.17996585,8807224.72480668,4660643.12118452
-77.7378851,43.62905559,6,328,"3 1","1",102.2621149,8728865.14824669,4660671.74397152
-78.72027991,43.62508942,6,329,"3 1","1",101.27972009,8645209.21967048,4660253.30195631
-79.17167355,43.46633942,6,330,"3 1","1",100.82832645,8614598.71688323,4643501.63002258
-79.01,43.27,6,331,"3 1","1",100.99,8638186.88494126,4622775.13288866
-78.92,42.965,6,332,"3 1","1",101.08,8660998.94234777,4590560.01596778
-78.93936215,42.86361136,6,333,"3 1","1",101.06063785,8664339.2191964,4579846.25864435
-80.24744768,42.36619986,6,334,"3 1","1",99.75255232,8576218.01937351,4527251.14593188
-81.27774655,42.20902599,6,335,"3 1","1",98.72225345,8495085.66049336,4510620.59899373
-82.43927772,41.67510509,6,336,"3 1","1",97.56072228,8419883.71507152,4454087.08143137
-82.69008928,41.67510509,6,337,"3 1","1",97.30991072,8398237.66612639,4454087.08143137
-83.02981015,41.83279572,6,338,"3 1","1",96.97018985,8361695.25544629,4470790.19112366
-83.14199968,41.97568106,6,339,"3 1","1",96.85800032,8345453.0867912,4485920.58624637
-83.12,42.08,6,340,"3 1","1",96.88,8342534.22835121,4496964.3864475
-82.9,42.43,6,341,"3 1","1",97.1,8345182.45238926,4534000.2928274
-82.43,42.98,6,342,"3 1","1",97.57,8359530.9307099,4592144.86908551
-82.13764238,43.57108755,6,343,"3 1","1",97.86235762,8356121.87897925,4654555.57673658
-82.33776313,44.44,6,344,"3 1","1",97.66223687,8296681.81716881,4746147.3310059
-82.55092465,45.34751659,6,345,"3 1","1",97.44907535,8233833.8640807,4841600.29755298
-83.59285071,45.81689362,6,346,"3 1","1",96.40714929,8122686.94765477,4890882.21324163
-83.46955075,45.99468639,6,347,"3 1","1",96.53044925,8124263.98835497,4909532.902669
-83.61613095,46.11692699,6,348,"3 1","1",96.38386905,8105862.18348637,4922350.68466398
-83.89076535,46.11692699,6,349,"3 1","1",96.10923465,8082765.49086356,4922350.68466398
-84.09185126,46.27541861,6,350,"3 1","1",95.90814874,8058008.66029534,4938962.96972205
-84.14211951,46.51222586,6,351,"3 1","1",95.85788049,8042023.64655808,4963769.6244242
-84.3367,46.40877,6,352,"3 1","1",95.6633,8030834.08632459,4952934.26880119
-84.6049,46.4396,6,353,"3 1","1",95.3951,8006794.21295041,4956163.5674769
-84.54374875,46.53868419,6,354,"3 1","1",95.45625125,8007016.73026235,4966540.17981074
-84.77923825,46.63710196,6,355,"3 1","1",95.22076175,7982388.42847487,4976843.96738943
-84.87607988,46.90008332,6,356,"3 1","1",95.12392012,7961205.52327099,5004361.58470089
-85.65236325,47.22021882,6,357,"3 1","1",94.34763675,7880355.89085151,5037829.44111281
-86.46199083,47.55333802,6,358,"3 1","1",93.53800917,7796217.5857752,5072618.43594308
-87.43979262,47.94,6,359,"3 1","1",92.56020738,7695570.37761149,5112951.35266021
-88.37811418,48.30291759,6,360,"3 1","1",91.62188582,7599577.21273231,5150759.30875337
-89.27291745,48.01980825,6,361,"3 1","1",90.72708255,7539262.81960172,5121269.65440932
-89.6,48.01,6,362,"3 1","1",90.4,7512560.78989521,5120247.47646869
-90.83,48.27,6,363,"3 1","1",89.17,7397800.42717952,5147331.98927581
-91.64,48.14,6,364,"3 1","1",88.36,7336826.81144887,5133792.77837977
-92.61,48.45,6,365,"3 1","1",87.39,7241560.4686218,5166068.41008883
-93.63087,48.60926,6,366,"3 1","1",86.36913,7149436.69878931,5182635.99541109
-94.32914,48.67074,6,367,"3 1","1",85.67086,7088742.40179791,5189029.13516513
-94.64,48.84,6,368,"3 1","1",85.36,7055055.26964819,5206622.65561216
-94.81758,49.38905,6,369,"3 1","1",85.18242,7014285.65881341,5263616.99229402
-95.15609,49.38425,6,370,"3 1","1",84.84391,6986640.61164278,5263119.23920434
-95.15906951,49,6,371,"3 1","1",84.84093049,7004629.97731772,5223243.6100635
-97.22872,49.0007,6,372,"3 1","1",82.77128,6833723.4634177,5223316.30510008
-100.65,49,6,373,"3 1","1",79.35,6551288.22244204,5223243.6100635
-104.04826,48.99986,6,374,"3 1","1",75.95174,6270727.26689032,5223229.07103347
-107.05,49,6,375,"3 1","1",72.95,6022891.94489158,5223243.6100635
-110.05,49,6,376,"3 1","1",69.95,5775206.1897898,5223243.6100635
-113,49,6,377,"3 1","1",67,5531648.53060638,5223243.6100635
-116.04818,49,6,378,"3 1","1",63.95182,5279984.94227767,5223243.6100635
-117.03121,49,6,379,"3 1","1",62.96879,5198824.0996651,5223243.6100635
-120,49,6,380,"3 1","1",60,4953715.10203557,5223243.6100635
-122.84,49,6,381,"3 1","1",57.16,4719239.25387255,5223243.6100635
-83.99367,62.4528,7,383,"3 1","2",96.00633,7072952.73718535,6574102.37867006
-83.25048,62.91409,7,384,"3 1","2",96.74952,7094810.20737291,6618375.24782348
-81.87699,62.90458,7,385,"3 1","2",98.12301,7196220.08229657,6617464.17439717
-81.89825,62.7108,7,386,"3 1","2",98.10175,7208691.45255838,6598884.4586456
-83.06857,62.15922,7,387,"3 1","2",96.93143,7161993.84229161,6545840.90336961
-83.77462,62.18231,7,388,"3 1","2",96.22538,7108197.4272299,6548066.0271686
-83.99367,62.4528,7,389,"3 1","2",96.00633,7072952.73718535,6574102.37867006
