"Long","Lat","logchlo"
63.5,24.5,0.275209252126708
64.5,24.5,0.207247760897152
65.5,24.5,0.235165959540549
66.5,24.5,0.301638045375623
67.5,24.5,NA
68.5,24.5,NA
69.5,24.5,NA
70.5,24.5,NA
71.5,24.5,NA
72.5,24.5,NA
73.5,24.5,NA
74.5,24.5,NA
75.5,24.5,NA
76.5,24.5,NA
77.5,24.5,NA
78.5,24.5,NA
79.5,24.5,NA
80.5,24.5,NA
81.5,24.5,NA
82.5,24.5,NA
83.5,24.5,NA
84.5,24.5,NA
85.5,24.5,NA
86.5,24.5,NA
87.5,24.5,NA
88.5,24.5,NA
89.5,24.5,NA
90.5,24.5,NA
91.5,24.5,NA
92.5,24.5,NA
93.5,24.5,NA
94.5,24.5,NA
95.5,24.5,NA
96.5,24.5,NA
97.5,24.5,NA
98.5,24.5,NA
99.5,24.5,NA
100.5,24.5,NA
101.5,24.5,NA
102.5,24.5,NA
103.5,24.5,NA
104.5,24.5,NA
105.5,24.5,NA
106.5,24.5,NA
107.5,24.5,NA
108.5,24.5,NA
109.5,24.5,NA
110.5,24.5,NA
111.5,24.5,NA
112.5,24.5,NA
113.5,24.5,NA
114.5,24.5,NA
115.5,24.5,NA
116.5,24.5,NA
117.5,24.5,NA
118.5,24.5,NA
119.5,24.5,0.0590958026025177
120.5,24.5,-0.237968802340837
121.5,24.5,NA
122.5,24.5,-0.604529479443447
123.5,24.5,-0.944696128521479
124.5,24.5,-0.846515153609969
125.5,24.5,-0.967821351799147
126.5,24.5,-1.01834159400185
127.5,24.5,-1.01908767574609
128.5,24.5,-1.03210805372748
129.5,24.5,-1.03541146534035
130.5,24.5,-1.04433872550377
131.5,24.5,-1.05773768069208
132.5,24.5,-1.06374754392094
133.5,24.5,-1.10324561421938
134.5,24.5,-1.10867555612719
135.5,24.5,-1.11236139127368
136.5,24.5,-1.12405035928893
137.5,24.5,-1.13673237908438
138.5,24.5,-1.15043211370726
139.5,24.5,-1.13974904506031
140.5,24.5,-1.14535036071786
141.5,24.5,-1.14663354621019
142.5,24.5,-1.15017479130192
143.5,24.5,-1.17504876637883
144.5,24.5,-1.19516101517278
145.5,24.5,-1.21154440643093
146.5,24.5,-1.22260504505507
147.5,24.5,-1.23303644551598
148.5,24.5,-1.23059815373637
149.5,24.5,-1.24160873692949
150.5,24.5,-1.24086011992088
151.5,24.5,-1.24494438976561
152.5,24.5,-1.24360606043072
153.5,24.5,-1.24758541621499
154.5,24.5,-1.26251392502171
155.5,24.5,-1.26470529575303
156.5,24.5,-1.26225978586679
157.5,24.5,-1.25605827546319
158.5,24.5,-1.25342745987775
159.5,24.5,-1.25785390647466
160.5,24.5,-1.26251185223144
161.5,24.5,-1.26077655292466
162.5,24.5,-1.25415366107796
163.5,24.5,-1.25640477274596
164.5,24.5,-1.26759253712858
165.5,24.5,-1.26180918414228
166.5,24.5,-1.25874167063146
167.5,24.5,-1.26026075891471
168.5,24.5,-1.25520427505075
169.5,24.5,-1.24797801921338
170.5,24.5,-1.25121029667738
171.5,24.5,-1.24944373750461
172.5,24.5,-1.24371748956513
173.5,24.5,-1.24843501439059
174.5,24.5,-1.25184417378976
175.5,24.5,-1.23855079940952
176.5,24.5,-1.23530779144043
177.5,24.5,-1.22405471359477
178.5,24.5,-1.22627811366951
179.5,24.5,-1.22563757902619
-179.5,25.5,-1.19058526375936
-178.5,25.5,-1.20418014581334
-177.5,25.5,-1.19984577413081
-176.5,25.5,-1.19138059480896
-175.5,25.5,-1.18759920512361
-174.5,25.5,-1.16986305001928
-173.5,25.5,-1.15791236654304
-172.5,25.5,-1.13833363461813
-171.5,25.5,-1.11514531405327
-170.5,25.5,-1.10321881514314
-169.5,25.5,-1.11843624912502
-168.5,25.5,-1.12306822092003
-167.5,25.5,-1.12013292885852
-166.5,25.5,-1.13157174481267
-165.5,25.5,-1.12490420609935
-164.5,25.5,-1.12538815964704
-163.5,25.5,-1.1245374996738
-162.5,25.5,-1.1189641061992
-161.5,25.5,-1.11961170470723
-160.5,25.5,-1.11241550271691
-159.5,25.5,-1.11177062799106
-158.5,25.5,-1.10919650148921
-157.5,25.5,-1.09865565196999
-156.5,25.5,-1.09480417617037
-155.5,25.5,-1.09879126902404
-154.5,25.5,-1.10216687382588
-153.5,25.5,-1.10559454562643
-152.5,25.5,-1.11303237163854
-151.5,25.5,-1.11775386131207
-150.5,25.5,-1.12602854740846
-149.5,25.5,-1.13807195128484
-148.5,25.5,-1.13540280401458
-147.5,25.5,-1.159288176488
-146.5,25.5,-1.16351767007811
-145.5,25.5,-1.16705379202572
-144.5,25.5,-1.18041282763028
-143.5,25.5,-1.18610708486957
-142.5,25.5,-1.17956587491347
-141.5,25.5,-1.18302345894391
-140.5,25.5,-1.19311558883664
-139.5,25.5,-1.19470254112461
-138.5,25.5,-1.19383143176621
-137.5,25.5,-1.18991823727234
-136.5,25.5,-1.19576260589108
-135.5,25.5,-1.18883518748626
-134.5,25.5,-1.18187583788149
-133.5,25.5,-1.17724564941453
-132.5,25.5,-1.17681687586149
-131.5,25.5,-1.16899829795046
-130.5,25.5,-1.16184101031365
-129.5,25.5,-1.17510164404415
-128.5,25.5,-1.15735035583455
-127.5,25.5,-1.15427066089173
-126.5,25.5,-1.14772966393639
-125.5,25.5,-1.14067210764547
-124.5,25.5,-1.1300593070412
-123.5,25.5,-1.12478933986958
-122.5,25.5,-1.10495732293644
-121.5,25.5,-1.0852891037031
-120.5,25.5,-1.05059115343246
-119.5,25.5,-1.0191737340771
-118.5,25.5,-0.982066461186844
-117.5,25.5,-0.945058454734128
-116.5,25.5,-0.8768331207854
-115.5,25.5,-0.844442067508235
-114.5,25.5,-0.791831982804171
-113.5,25.5,-0.720234795068282
-112.5,25.5,-0.454948891995512
-111.5,25.5,NA
-110.5,25.5,NA
-109.5,25.5,-0.243436448159725
-108.5,25.5,NA
-107.5,25.5,NA
-106.5,25.5,NA
-105.5,25.5,NA
-104.5,25.5,NA
-103.5,25.5,NA
-102.5,25.5,NA
-101.5,25.5,NA
-100.5,25.5,NA
-99.5,25.5,NA
-98.5,25.5,NA
-97.5,25.5,NA
-96.5,25.5,-0.00727498733752151
-95.5,25.5,-0.719589393445503
-94.5,25.5,-0.775360191840682
-93.5,25.5,-0.816297387181574
-92.5,25.5,-0.84937873959118
-91.5,25.5,-0.870784920969936
-90.5,25.5,-0.865178515347591
-89.5,25.5,-0.862206744565169
-88.5,25.5,-0.875813717805239
-87.5,25.5,-0.918206517211123
-86.5,25.5,-0.942236283231419
-85.5,25.5,-0.90717763533188
-84.5,25.5,-0.852811056362786
-83.5,25.5,-0.813908805774296
-82.5,25.5,-0.601127854990902
-81.5,25.5,-0.0141637966627095
-80.5,25.5,NA
-79.5,25.5,-0.813332759695547
-78.5,25.5,0.227566932889738
-77.5,25.5,NA
-76.5,25.5,-0.924005611368438
-75.5,25.5,-1.14788350880324
-74.5,25.5,-1.18616649252274
-73.5,25.5,-1.20976354887481
-72.5,25.5,-1.22515720628788
-71.5,25.5,-1.24033563642432
-70.5,25.5,-1.27136887598621
-69.5,25.5,-1.27498149554882
-68.5,25.5,-1.28430826194845
-67.5,25.5,-1.29237983945108
-66.5,25.5,-1.30753878422203
-65.5,25.5,-1.31244923649045
-64.5,25.5,-1.31970026846629
-63.5,25.5,-1.32874826766186
-62.5,25.5,-1.32655538864394
-61.5,25.5,-1.32293410403677
-60.5,25.5,-1.33297171858624
-59.5,25.5,-1.33039368921435
-58.5,25.5,-1.33023297420215
-57.5,25.5,-1.32303672052794
-56.5,25.5,-1.33074693120437
-55.5,25.5,-1.33425559656423
-54.5,25.5,-1.32541823122494
-53.5,25.5,-1.3238438280083
-52.5,25.5,-1.31440518297899
-51.5,25.5,-1.31786899812517
-50.5,25.5,-1.31593713891199
-49.5,25.5,-1.3027043785212
-48.5,25.5,-1.29913059177493
-47.5,25.5,-1.29580053642214
-46.5,25.5,-1.28196936906556
-45.5,25.5,-1.27203676651306
-44.5,25.5,-1.26665760422429
-43.5,25.5,-1.2691280749377
-42.5,25.5,-1.26345258239133
-41.5,25.5,-1.26861410398499
-40.5,25.5,-1.2581804670404
-39.5,25.5,-1.25912971514384
-38.5,25.5,-1.2556911826492
-37.5,25.5,-1.24909370372883
-36.5,25.5,-1.24519727124181
-35.5,25.5,-1.24268306420538
-34.5,25.5,-1.2272562662019
-33.5,25.5,-1.22014554406278
-32.5,25.5,-1.19070065061947
-31.5,25.5,-1.17484433758898
-30.5,25.5,-1.16003400871032
-29.5,25.5,-1.13328720404224
-28.5,25.5,-1.11657681459323
-27.5,25.5,-1.07991859924088
-26.5,25.5,-1.05499848685963
-25.5,25.5,-1.0369163412823
-24.5,25.5,-1.02747032548202
-23.5,25.5,-0.985809046403096
-22.5,25.5,-0.972641977301047
-21.5,25.5,-0.936663484448228
-20.5,25.5,-0.892955367591696
-19.5,25.5,-0.832128232288592
-18.5,25.5,-0.770617628273935
-17.5,25.5,-0.66310431505439
-16.5,25.5,-0.64406073624006
-15.5,25.5,-0.511584661989661
-14.5,25.5,NA
-13.5,25.5,NA
-12.5,25.5,NA
-11.5,25.5,NA
-10.5,25.5,NA
-9.5,25.5,NA
-8.5,25.5,NA
-7.5,25.5,NA
-6.5,25.5,NA
-5.5,25.5,NA
-4.5,25.5,NA
-3.5,25.5,NA
-2.5,25.5,NA
-1.5,25.5,NA
-0.5,25.5,NA
0.5,25.5,NA
1.5,25.5,NA
2.5,25.5,NA
3.5,25.5,NA
4.5,25.5,NA
5.5,25.5,NA
6.5,25.5,NA
7.5,25.5,NA
8.5,25.5,NA
9.5,25.5,NA
10.5,25.5,NA
11.5,25.5,NA
12.5,25.5,NA
13.5,25.5,NA
14.5,25.5,NA
15.5,25.5,NA
16.5,25.5,NA
17.5,25.5,NA
18.5,25.5,NA
19.5,25.5,NA
20.5,25.5,NA
21.5,25.5,NA
22.5,25.5,NA
23.5,25.5,NA
24.5,25.5,NA
25.5,25.5,NA
26.5,25.5,NA
27.5,25.5,NA
28.5,25.5,NA
29.5,25.5,NA
30.5,25.5,NA
31.5,25.5,NA
32.5,25.5,NA
33.5,25.5,NA
34.5,25.5,NA
35.5,25.5,-0.822280790108687
36.5,25.5,-0.870226575362488
37.5,25.5,NA
38.5,25.5,NA
39.5,25.5,NA
40.5,25.5,NA
41.5,25.5,NA
42.5,25.5,NA
43.5,25.5,NA
44.5,25.5,NA
45.5,25.5,NA
46.5,25.5,NA
47.5,25.5,NA
48.5,25.5,NA
49.5,25.5,NA
50.5,25.5,NA
51.5,25.5,NA
52.5,25.5,0.0792109017261275
53.5,25.5,0.0429087984228946
54.5,25.5,0.0659468106919749
55.5,25.5,NA
56.5,25.5,NA
57.5,25.5,0.195927992168148
58.5,25.5,NA
59.5,25.5,NA
60.5,25.5,NA
61.5,25.5,NA
62.5,25.5,NA
63.5,25.5,NA
64.5,25.5,NA
65.5,25.5,NA
66.5,25.5,NA
67.5,25.5,NA
68.5,25.5,NA
69.5,25.5,NA
70.5,25.5,NA
71.5,25.5,NA
72.5,25.5,NA
73.5,25.5,NA
74.5,25.5,NA
75.5,25.5,NA
76.5,25.5,NA
77.5,25.5,NA
78.5,25.5,NA
79.5,25.5,NA
80.5,25.5,NA
81.5,25.5,NA
82.5,25.5,NA
83.5,25.5,NA
84.5,25.5,NA
85.5,25.5,NA
86.5,25.5,NA
87.5,25.5,NA
88.5,25.5,NA
89.5,25.5,NA
90.5,25.5,NA
91.5,25.5,NA
92.5,25.5,NA
93.5,25.5,NA
94.5,25.5,NA
95.5,25.5,NA
96.5,25.5,NA
97.5,25.5,NA
98.5,25.5,NA
99.5,25.5,NA
100.5,25.5,NA
101.5,25.5,NA
102.5,25.5,NA
103.5,25.5,NA
104.5,25.5,NA
105.5,25.5,NA
106.5,25.5,NA
107.5,25.5,NA
108.5,25.5,NA
109.5,25.5,NA
110.5,25.5,NA
111.5,25.5,NA
112.5,25.5,NA
113.5,25.5,NA
114.5,25.5,NA
115.5,25.5,NA
116.5,25.5,NA
117.5,25.5,NA
118.5,25.5,NA
119.5,25.5,NA
120.5,25.5,0.368423672529983
121.5,25.5,-0.211334372849807
122.5,25.5,-0.287210328811385
123.5,25.5,-0.726997865071509
124.5,25.5,-0.937168209145251
125.5,25.5,-0.934289254999421
126.5,25.5,-0.95328446914397
127.5,25.5,-0.988971138342457
128.5,25.5,-1.01833150188745
129.5,25.5,-1.02307032597558
130.5,25.5,-1.02414379015403
131.5,25.5,-1.0184529265986
132.5,25.5,-1.02969191964492
133.5,25.5,-1.0557596375024
134.5,25.5,-1.07397346951751
135.5,25.5,-1.07254006226752
136.5,25.5,-1.08965167764053
137.5,25.5,-1.09815433006848
138.5,25.5,-1.10098590593083
139.5,25.5,-1.10003287877099
140.5,25.5,-1.1036599996338
141.5,25.5,-1.09304085473755
142.5,25.5,-1.08309259979669
143.5,25.5,-1.10629275324555
144.5,25.5,-1.13592993315552
145.5,25.5,-1.15832123699848
146.5,25.5,-1.17045903458957
147.5,25.5,-1.18811255616533
148.5,25.5,-1.19300061838155
149.5,25.5,-1.19332178417578
150.5,25.5,-1.19094979804659
151.5,25.5,-1.20604981766801
152.5,25.5,-1.21048503438871
153.5,25.5,-1.20371738365487
154.5,25.5,-1.22124371895072
155.5,25.5,-1.21764004442998
156.5,25.5,-1.22288059622145
157.5,25.5,-1.22506719891818
158.5,25.5,-1.22818846864753
159.5,25.5,-1.22087072464808
160.5,25.5,-1.22153953210965
161.5,25.5,-1.22441214450046
162.5,25.5,-1.2271802629932
163.5,25.5,-1.21865463777951
164.5,25.5,-1.22044112057578
165.5,25.5,-1.22712215026021
166.5,25.5,-1.23523773543616
167.5,25.5,-1.22818335215965
168.5,25.5,-1.22282967715091
169.5,25.5,-1.21797384542537
170.5,25.5,-1.21698222350478
171.5,25.5,-1.21383889203953
172.5,25.5,-1.21952412223992
173.5,25.5,-1.22659057098928
174.5,25.5,-1.22451395347078
175.5,25.5,-1.21093771282131
176.5,25.5,-1.21676424600812
177.5,25.5,-1.20691694044283
178.5,25.5,-1.20561334605409
179.5,25.5,-1.20033152438216
-179.5,26.5,-1.17981948382508
-178.5,26.5,-1.17798048526187
-177.5,26.5,-1.17027389879684
-176.5,26.5,-1.16781928280056
-175.5,26.5,-1.15290055301076
-174.5,26.5,-1.14554919070483
-173.5,26.5,-1.11460130551175
-172.5,26.5,-1.11519990005838
-171.5,26.5,-1.12975989349888
-170.5,26.5,-1.12475216474382
-169.5,26.5,-1.12505802690326
-168.5,26.5,-1.12865062171221
-167.5,26.5,-1.12626078450664
-166.5,26.5,-1.12200297065235
-165.5,26.5,-1.12060693577523
-164.5,26.5,-1.12305292819073
-163.5,26.5,-1.12309335199587
-162.5,26.5,-1.12530446946452
-161.5,26.5,-1.11938814917856
-160.5,26.5,-1.11203753420922
-159.5,26.5,-1.10779418419065
-158.5,26.5,-1.1101868048338
-157.5,26.5,-1.10588059778336
-156.5,26.5,-1.10028308653173
-155.5,26.5,-1.10228884937776
-154.5,26.5,-1.10062648066251
-153.5,26.5,-1.11107539091937
-152.5,26.5,-1.11012871725088
-151.5,26.5,-1.10693069808929
-150.5,26.5,-1.11603608320318
-149.5,26.5,-1.13568260692141
-148.5,26.5,-1.13118698083713
-147.5,26.5,-1.14081617793896
-146.5,26.5,-1.14685179530516
-145.5,26.5,-1.16266154270317
-144.5,26.5,-1.16411232268495
-143.5,26.5,-1.16902599379212
-142.5,26.5,-1.16374546976566
-141.5,26.5,-1.17064607072867
-140.5,26.5,-1.17263247587043
-139.5,26.5,-1.17764834737683
-138.5,26.5,-1.18093394536197
-137.5,26.5,-1.17117310901451
-136.5,26.5,-1.17647911663742
-135.5,26.5,-1.18027892133458
-134.5,26.5,-1.1615687668128
-133.5,26.5,-1.16435200866695
-132.5,26.5,-1.15507135936285
-131.5,26.5,-1.14871734685971
-130.5,26.5,-1.15378507547026
-129.5,26.5,-1.149389907879
-128.5,26.5,-1.14161726558265
-127.5,26.5,-1.14118328099278
-126.5,26.5,-1.13544899068082
-125.5,26.5,-1.12515263325764
-124.5,26.5,-1.11532694243323
-123.5,26.5,-1.10271568536794
-122.5,26.5,-1.08104435397439
-121.5,26.5,-1.05446947821291
-120.5,26.5,-1.01079708598051
-119.5,26.5,-0.972471932141305
-118.5,26.5,-0.929453415282924
-117.5,26.5,-0.881021180047593
-116.5,26.5,-0.829523985576802
-115.5,26.5,-0.739665467296723
-114.5,26.5,-0.632179971436539
-113.5,26.5,-0.306449766828078
-112.5,26.5,NA
-111.5,26.5,NA
-110.5,26.5,-0.176414267771451
-109.5,26.5,NA
-108.5,26.5,NA
-107.5,26.5,NA
-106.5,26.5,NA
-105.5,26.5,NA
-104.5,26.5,NA
-103.5,26.5,NA
-102.5,26.5,NA
-101.5,26.5,NA
-100.5,26.5,NA
-99.5,26.5,NA
-98.5,26.5,NA
-97.5,26.5,NA
-96.5,26.5,0.139708841916146
-95.5,26.5,-0.631882120271099
-94.5,26.5,-0.743721750833345
-93.5,26.5,-0.771635204933076
-92.5,26.5,-0.787654005215064
-91.5,26.5,-0.821284067859598
-90.5,26.5,-0.824853207173621
-89.5,26.5,-0.822387656161925
-88.5,26.5,-0.825653659761004
-87.5,26.5,-0.856182364334497
-86.5,26.5,-0.877855654944219
-85.5,26.5,-0.84561343765725
-84.5,26.5,-0.804599460520587
-83.5,26.5,-0.746513104694661
-82.5,26.5,-0.497817130537634
-81.5,26.5,NA
-80.5,26.5,NA
-79.5,26.5,-0.737422119785945
-78.5,26.5,NA
-77.5,26.5,NA
-76.5,26.5,-0.0104262289389671
-75.5,26.5,-1.16115654756337
-74.5,26.5,-1.17429484662978
-73.5,26.5,-1.19706878246267
-72.5,26.5,-1.20201383829934
-71.5,26.5,-1.21679721417974
-70.5,26.5,-1.24403503508361
-69.5,26.5,-1.25224001119736
-68.5,26.5,-1.26190415199895
-67.5,26.5,-1.27303168873717
-66.5,26.5,-1.28059881338669
-65.5,26.5,-1.29035945611522
-64.5,26.5,-1.29406148870311
-63.5,26.5,-1.30519910122574
-62.5,26.5,-1.30986997198577
-61.5,26.5,-1.31302567899547
-60.5,26.5,-1.31144212551261
-59.5,26.5,-1.31065451028224
-58.5,26.5,-1.31484802164048
-57.5,26.5,-1.31855946914493
-56.5,26.5,-1.31407048248651
-55.5,26.5,-1.30855241299213
-54.5,26.5,-1.30489041809509
-53.5,26.5,-1.29893147655226
-52.5,26.5,-1.30219327565571
-51.5,26.5,-1.29414247150009
-50.5,26.5,-1.29355854260281
-49.5,26.5,-1.29145933683752
-48.5,26.5,-1.27854354344533
-47.5,26.5,-1.27635617622105
-46.5,26.5,-1.28153405271149
-45.5,26.5,-1.26239703510331
-44.5,26.5,-1.2543287032377
-43.5,26.5,-1.25978382861969
-42.5,26.5,-1.26415137746639
-41.5,26.5,-1.25985363222389
-40.5,26.5,-1.26638071311724
-39.5,26.5,-1.26053094454664
-38.5,26.5,-1.25612485666629
-37.5,26.5,-1.25516610415831
-36.5,26.5,-1.25344770113273
-35.5,26.5,-1.24870729113393
-34.5,26.5,-1.24150484423585
-33.5,26.5,-1.22411867870188
-32.5,26.5,-1.21754095532949
-31.5,26.5,-1.20590197371892
-30.5,26.5,-1.19649239239131
-29.5,26.5,-1.1567050016909
-28.5,26.5,-1.14074019951118
-27.5,26.5,-1.12840053402578
-26.5,26.5,-1.09872363797572
-25.5,26.5,-1.08231369040244
-24.5,26.5,-1.07643220338847
-23.5,26.5,-1.05591595108913
-22.5,26.5,-1.02343856476951
-21.5,26.5,-0.999831411528707
-20.5,26.5,-0.966883198280615
-19.5,26.5,-0.934297070807944
-18.5,26.5,-0.881844994750649
-17.5,26.5,-0.820037866907269
-16.5,26.5,-0.773384678090226
-15.5,26.5,-0.713001063504655
-14.5,26.5,-0.614656019585424
-13.5,26.5,NA
-12.5,26.5,NA
-11.5,26.5,NA
-10.5,26.5,NA
-9.5,26.5,NA
-8.5,26.5,NA
-7.5,26.5,NA
-6.5,26.5,NA
-5.5,26.5,NA
-4.5,26.5,NA
-3.5,26.5,NA
-2.5,26.5,NA
-1.5,26.5,NA
-0.5,26.5,NA
0.5,26.5,NA
1.5,26.5,NA
2.5,26.5,NA
3.5,26.5,NA
4.5,26.5,NA
5.5,26.5,NA
6.5,26.5,NA
7.5,26.5,NA
8.5,26.5,NA
9.5,26.5,NA
10.5,26.5,NA
11.5,26.5,NA
12.5,26.5,NA
13.5,26.5,NA
14.5,26.5,NA
15.5,26.5,NA
16.5,26.5,NA
17.5,26.5,NA
18.5,26.5,NA
19.5,26.5,NA
20.5,26.5,NA
21.5,26.5,NA
22.5,26.5,NA
23.5,26.5,NA
24.5,26.5,NA
25.5,26.5,NA
26.5,26.5,NA
27.5,26.5,NA
28.5,26.5,NA
29.5,26.5,NA
30.5,26.5,NA
31.5,26.5,NA
32.5,26.5,NA
33.5,26.5,NA
34.5,26.5,NA
35.5,26.5,-0.80553831055678
36.5,26.5,NA
37.5,26.5,NA
38.5,26.5,NA
39.5,26.5,NA
40.5,26.5,NA
41.5,26.5,NA
42.5,26.5,NA
43.5,26.5,NA
44.5,26.5,NA
45.5,26.5,NA
46.5,26.5,NA
47.5,26.5,NA
48.5,26.5,NA
49.5,26.5,NA
50.5,26.5,NA
51.5,26.5,0.0800194181971718
52.5,26.5,0.0936536399772703
53.5,26.5,0.101268021323299
54.5,26.5,NA
55.5,26.5,NA
56.5,26.5,NA
57.5,26.5,NA
58.5,26.5,NA
59.5,26.5,NA
60.5,26.5,NA
61.5,26.5,NA
62.5,26.5,NA
63.5,26.5,NA
64.5,26.5,NA
65.5,26.5,NA
66.5,26.5,NA
67.5,26.5,NA
68.5,26.5,NA
69.5,26.5,NA
70.5,26.5,NA
71.5,26.5,NA
72.5,26.5,NA
73.5,26.5,NA
74.5,26.5,NA
75.5,26.5,NA
76.5,26.5,NA
77.5,26.5,NA
78.5,26.5,NA
79.5,26.5,NA
80.5,26.5,NA
81.5,26.5,NA
82.5,26.5,NA
83.5,26.5,NA
84.5,26.5,NA
85.5,26.5,NA
86.5,26.5,NA
87.5,26.5,NA
88.5,26.5,NA
89.5,26.5,NA
90.5,26.5,NA
91.5,26.5,NA
92.5,26.5,NA
93.5,26.5,NA
94.5,26.5,NA
95.5,26.5,NA
96.5,26.5,NA
97.5,26.5,NA
98.5,26.5,NA
99.5,26.5,NA
100.5,26.5,NA
101.5,26.5,NA
102.5,26.5,NA
103.5,26.5,NA
104.5,26.5,NA
105.5,26.5,NA
106.5,26.5,NA
107.5,26.5,NA
108.5,26.5,NA
109.5,26.5,NA
110.5,26.5,NA
111.5,26.5,NA
112.5,26.5,NA
113.5,26.5,NA
114.5,26.5,NA
115.5,26.5,NA
116.5,26.5,NA
117.5,26.5,NA
118.5,26.5,NA
119.5,26.5,NA
120.5,26.5,NA
121.5,26.5,-0.0532083908102004
122.5,26.5,-0.252073775668987
123.5,26.5,-0.496523218929414
124.5,26.5,-0.561313373120791
125.5,26.5,-0.660080162324205
126.5,26.5,-0.91154216438182
127.5,26.5,-0.918377579870243
128.5,26.5,NA
129.5,26.5,-1.01860403755278
130.5,26.5,-1.02105239196846
131.5,26.5,-1.01360152481986
132.5,26.5,-1.00205118030226
133.5,26.5,-1.00713587811499
134.5,26.5,-1.02344648804834
135.5,26.5,-1.026547331251
136.5,26.5,-1.03025252422304
137.5,26.5,-1.05749223600634
138.5,26.5,-1.03749983066688
139.5,26.5,-1.03766922179401
140.5,26.5,-1.03683895176617
141.5,26.5,-1.02998797569101
142.5,26.5,-0.963209609271218
143.5,26.5,-1.05843960548377
144.5,26.5,-1.09439429064502
145.5,26.5,-1.11263641943528
146.5,26.5,-1.11573059386667
147.5,26.5,-1.12734495905348
148.5,26.5,-1.15520816763557
149.5,26.5,-1.14930146275693
150.5,26.5,-1.1541565737996
151.5,26.5,-1.16401799589162
152.5,26.5,-1.17077018296588
153.5,26.5,-1.17163554339706
154.5,26.5,-1.15523869868954
155.5,26.5,-1.15539050689951
156.5,26.5,-1.17100791208952
157.5,26.5,-1.17088756853673
158.5,26.5,-1.1734858785371
159.5,26.5,-1.18337582486909
160.5,26.5,-1.18808835609528
161.5,26.5,-1.18399406841399
162.5,26.5,-1.19529761183693
163.5,26.5,-1.18537181833872
164.5,26.5,-1.18672276544902
165.5,26.5,-1.18966672619043
166.5,26.5,-1.17925452320553
167.5,26.5,-1.18696063281627
168.5,26.5,-1.1811385607953
169.5,26.5,-1.17426603942425
170.5,26.5,-1.17144058966987
171.5,26.5,-1.17767660039806
172.5,26.5,-1.16639415231235
173.5,26.5,-1.18503829210352
174.5,26.5,-1.18633959592988
175.5,26.5,-1.17992533666816
176.5,26.5,-1.1810118429927
177.5,26.5,-1.17497541654199
178.5,26.5,-1.17773890967728
179.5,26.5,-1.1841092002817
-179.5,27.5,-1.12952865591585
-178.5,27.5,-1.12437972664312
-177.5,27.5,-1.13380252304956
-176.5,27.5,-1.11697874945451
-175.5,27.5,-1.10409303831485
-174.5,27.5,-1.11319510325246
-173.5,27.5,-1.11681806636985
-172.5,27.5,-1.11244098898537
-171.5,27.5,-1.11028940489961
-170.5,27.5,-1.12154511755388
-169.5,27.5,-1.12579569954663
-168.5,27.5,-1.12584351289533
-167.5,27.5,-1.11222871893268
-166.5,27.5,-1.11328018796076
-165.5,27.5,-1.11907705872012
-164.5,27.5,-1.1253667389522
-163.5,27.5,-1.11078631536449
-162.5,27.5,-1.10751573877637
-161.5,27.5,-1.10925350741455
-160.5,27.5,-1.10626659203651
-159.5,27.5,-1.11095121524276
-158.5,27.5,-1.11071921218963
-157.5,27.5,-1.11318506721174
-156.5,27.5,-1.10592676353516
-155.5,27.5,-1.10036653475244
-154.5,27.5,-1.11049133922979
-153.5,27.5,-1.10981210349097
-152.5,27.5,-1.10953486009107
-151.5,27.5,-1.11784867234174
-150.5,27.5,-1.11814401782831
-149.5,27.5,-1.12069762938843
-148.5,27.5,-1.11526605365536
-147.5,27.5,-1.12718373444398
-146.5,27.5,-1.14052696712876
-145.5,27.5,-1.14309278161572
-144.5,27.5,-1.15162682064482
-143.5,27.5,-1.15259398852382
-142.5,27.5,-1.15154255156142
-141.5,27.5,-1.15452100061415
-140.5,27.5,-1.15575796263497
-139.5,27.5,-1.15215142725393
-138.5,27.5,-1.14987740936953
-137.5,27.5,-1.14729103016068
-136.5,27.5,-1.14233176365744
-135.5,27.5,-1.1426357052589
-134.5,27.5,-1.14496752119561
-133.5,27.5,-1.13777638498069
-132.5,27.5,-1.13942945152673
-131.5,27.5,-1.12939791420084
-130.5,27.5,-1.13102121749469
-129.5,27.5,-1.14067908634699
-128.5,27.5,-1.1334116871173
-127.5,27.5,-1.13045452067255
-126.5,27.5,-1.11993076990419
-125.5,27.5,-1.10911932655716
-124.5,27.5,-1.09460867995096
-123.5,27.5,-1.07263440985795
-122.5,27.5,-1.05663635319308
-121.5,27.5,-1.02170578521597
-120.5,27.5,-0.989659103850245
-119.5,27.5,-0.943336647637995
-118.5,27.5,-0.876741947890407
-117.5,27.5,-0.83287227328017
-116.5,27.5,-0.746794024107724
-115.5,27.5,-0.534600577592773
-114.5,27.5,NA
-113.5,27.5,NA
-112.5,27.5,NA
-111.5,27.5,-0.0643441162508684
-110.5,27.5,NA
-109.5,27.5,NA
-108.5,27.5,NA
-107.5,27.5,NA
-106.5,27.5,NA
-105.5,27.5,NA
-104.5,27.5,NA
-103.5,27.5,NA
-102.5,27.5,NA
-101.5,27.5,NA
-100.5,27.5,NA
-99.5,27.5,NA
-98.5,27.5,NA
-97.5,27.5,NA
-96.5,27.5,0.262645328542261
-95.5,27.5,-0.564433420520762
-94.5,27.5,-0.67686264553232
-93.5,27.5,-0.704522220400146
-92.5,27.5,-0.739941350658312
