Long,Lat,BATHY
-165.5,-42.5,5165.3545
-164.5,-42.5,5259.8423
-163.5,-42.5,5228.3467
-162.5,-42.5,5228.3467
-161.5,-42.5,5228.3467
-160.5,-42.5,5259.8423
-159.5,-42.5,5259.8423
-158.5,-42.5,5259.8423
-157.5,-42.5,5322.8345
-156.5,-42.5,5007.874
-155.5,-42.5,5070.866
-154.5,-42.5,5039.37
-153.5,-42.5,5133.8584
-152.5,-42.5,5165.3545
-151.5,-42.5,5196.8506
-150.5,-42.5,5196.8506
-149.5,-42.5,5259.8423
-148.5,-42.5,5417.3228
-147.5,-42.5,5417.3228
-146.5,-42.5,5448.819
-145.5,-42.5,5480.315
-144.5,-42.5,5480.315
-143.5,-42.5,5448.819
-142.5,-42.5,5417.3228
-141.5,-42.5,5417.3228
-140.5,-42.5,5448.819
-139.5,-42.5,5480.315
-138.5,-42.5,5354.3306
-137.5,-42.5,5007.874
-136.5,-42.5,5385.8267
-135.5,-42.5,5165.3545
-134.5,-42.5,5102.3623
-133.5,-42.5,5133.8584
-132.5,-42.5,5102.3623
-131.5,-42.5,5039.37
-130.5,-42.5,5007.874
-129.5,-42.5,4976.378
-128.5,-42.5,4787.4014
-127.5,-42.5,4755.9053
-126.5,-42.5,4692.9136
-125.5,-42.5,4566.929
-124.5,-42.5,4377.9526
-123.5,-42.5,4346.4565
-122.5,-42.5,4251.9683
-121.5,-42.5,4251.9683
-120.5,-42.5,4125.9844
-119.5,-42.5,3968.504
-118.5,-42.5,3905.5117
-117.5,-42.5,3874.0159
-116.5,-42.5,3716.5354
-115.5,-42.5,3464.567
-114.5,-42.5,3338.5828
-113.5,-42.5,3149.6062
-112.5,-42.5,2929.1338
-111.5,-42.5,2488.189
-110.5,-42.5,3055.1182
-109.5,-42.5,3181.1023
-108.5,-42.5,3275.5906
-107.5,-42.5,3401.5747
-106.5,-42.5,3496.063
-105.5,-42.5,3622.0474
-104.5,-42.5,3811.0237
-103.5,-42.5,3874.0159
-102.5,-42.5,3968.504
-101.5,-42.5,4188.9766
-100.5,-42.5,4283.4644
-99.5,-42.5,4377.9526
-98.5,-42.5,4314.9604
-97.5,-42.5,4220.4727
-96.5,-42.5,4283.4644
-95.5,-42.5,4503.937
-94.5,-42.5,4220.4727
-93.5,-42.5,4188.9766
-92.5,-42.5,4062.9922
-91.5,-42.5,3968.504
-90.5,-42.5,3937.0078
-89.5,-42.5,3905.5117
-88.5,-42.5,3811.0237
-87.5,-42.5,3685.0393
-86.5,-42.5,3590.5513
-85.5,-42.5,3307.0867
-84.5,-42.5,3212.5984
-83.5,-42.5,3023.622
-82.5,-42.5,3275.5906
-81.5,-42.5,3590.5513
-80.5,-42.5,3527.559
-79.5,-42.5,3496.063
-78.5,-42.5,3559.0552
-77.5,-42.5,3527.559
-76.5,-42.5,3622.0474
-75.5,-42.5,3811.0237
-74.5,-42.5,125.98425
-73.5,-42.5,NA
-72.5,-42.5,NA
-71.5,-42.5,NA
-70.5,-42.5,NA
-69.5,-42.5,NA
-68.5,-42.5,NA
-67.5,-42.5,NA
-66.5,-42.5,NA
-65.5,-42.5,NA
-64.5,-42.5,0
-63.5,-42.5,31.496063
-62.5,-42.5,62.992126
-61.5,-42.5,62.992126
-60.5,-42.5,62.992126
-59.5,-42.5,94.48819
-58.5,-42.5,787.40155
-57.5,-42.5,1984.252
-56.5,-42.5,3685.0393
-55.5,-42.5,4881.8896
-54.5,-42.5,5291.3384
-53.5,-42.5,5606.2993
-52.5,-42.5,5669.2915
-51.5,-42.5,5669.2915
-50.5,-42.5,5700.7876
-49.5,-42.5,5732.2837
-48.5,-42.5,5511.811
-47.5,-42.5,5196.8506
-46.5,-42.5,5133.8584
-45.5,-42.5,5039.37
-44.5,-42.5,5133.8584
-43.5,-42.5,5165.3545
-42.5,-42.5,5196.8506
-41.5,-42.5,5196.8506
-40.5,-42.5,5196.8506
-39.5,-42.5,5196.8506
-38.5,-42.5,5196.8506
-37.5,-42.5,5228.3467
-36.5,-42.5,5228.3467
-35.5,-42.5,5165.3545
-34.5,-42.5,5039.37
-33.5,-42.5,5354.3306
-32.5,-42.5,5007.874
-31.5,-42.5,4503.937
-30.5,-42.5,4503.937
-29.5,-42.5,4503.937
-28.5,-42.5,4503.937
-27.5,-42.5,4503.937
-26.5,-42.5,4503.937
-25.5,-42.5,4503.937
-24.5,-42.5,4440.945
-23.5,-42.5,4251.9683
-22.5,-42.5,4000
-21.5,-42.5,3748.0315
-20.5,-42.5,3559.0552
-19.5,-42.5,3496.063
-18.5,-42.5,3464.567
-17.5,-42.5,3055.1182
-16.5,-42.5,2551.1812
-15.5,-42.5,3023.622
-14.5,-42.5,3023.622
-13.5,-42.5,3275.5906
-12.5,-42.5,3496.063
-11.5,-42.5,3842.5198
-10.5,-42.5,4000
-9.5,-42.5,3905.5117
-8.5,-42.5,4000
-7.5,-42.5,3748.0315
-6.5,-42.5,4000
-5.5,-42.5,4031.496
-4.5,-42.5,4000
-3.5,-42.5,4409.4487
-2.5,-42.5,4598.4253
-1.5,-42.5,818.89764
-0.5,-42.5,1574.8031
0.5,-42.5,3527.559
1.5,-42.5,3811.0237
2.5,-42.5,4283.4644
3.5,-42.5,4661.4175
4.5,-42.5,4755.9053
5.5,-42.5,4692.9136
6.5,-42.5,4503.937
7.5,-42.5,4850.3936
8.5,-42.5,4692.9136
9.5,-42.5,4566.929
10.5,-42.5,3181.1023
11.5,-42.5,3842.5198
12.5,-42.5,4503.937
13.5,-42.5,4976.378
14.5,-42.5,5133.8584
15.5,-42.5,4976.378
16.5,-42.5,5007.874
17.5,-42.5,5165.3545
18.5,-42.5,5007.874
19.5,-42.5,5007.874
20.5,-42.5,5007.874
21.5,-42.5,5007.874
22.5,-42.5,4566.929
23.5,-42.5,3433.0708
24.5,-42.5,4283.4644
25.5,-42.5,4251.9683
26.5,-42.5,4598.4253
27.5,-42.5,5039.37
28.5,-42.5,5039.37
29.5,-42.5,5007.874
30.5,-42.5,4881.8896
31.5,-42.5,5070.866
32.5,-42.5,5574.803
33.5,-42.5,4629.9214
34.5,-42.5,4566.929
35.5,-42.5,4157.4805
36.5,-42.5,4377.9526
37.5,-42.5,3496.063
38.5,-42.5,2992.126
39.5,-42.5,2834.6458
40.5,-42.5,2582.6772
41.5,-42.5,2173.2283
42.5,-42.5,4598.4253
43.5,-42.5,3338.5828
44.5,-42.5,2960.63
45.5,-42.5,3433.0708
46.5,-42.5,2992.126
47.5,-42.5,3023.622
48.5,-42.5,2992.126
49.5,-42.5,2992.126
50.5,-42.5,2992.126
51.5,-42.5,3716.5354
52.5,-42.5,3968.504
53.5,-42.5,3716.5354
54.5,-42.5,4188.9766
55.5,-42.5,4440.945
56.5,-42.5,4503.937
57.5,-42.5,4661.4175
58.5,-42.5,4755.9053
59.5,-42.5,4913.3857
60.5,-42.5,5007.874
61.5,-42.5,5007.874
62.5,-42.5,5007.874
63.5,-42.5,5007.874
64.5,-42.5,5007.874
65.5,-42.5,5322.8345
66.5,-42.5,4503.937
67.5,-42.5,4346.4565
68.5,-42.5,4062.9922
69.5,-42.5,4031.496
70.5,-42.5,4031.496
71.5,-42.5,4000
72.5,-42.5,4000
73.5,-42.5,3937.0078
74.5,-42.5,3559.0552
75.5,-42.5,3464.567
76.5,-42.5,3307.0867
77.5,-42.5,3086.6143
78.5,-42.5,3244.0945
79.5,-42.5,2992.126
80.5,-42.5,2992.126
81.5,-42.5,2677.1653
82.5,-42.5,2519.685
83.5,-42.5,2960.63
84.5,-42.5,3433.0708
85.5,-42.5,3118.1104
86.5,-42.5,2992.126
87.5,-42.5,2929.1338
88.5,-42.5,2897.6377
89.5,-42.5,2614.1733
90.5,-42.5,2519.685
91.5,-42.5,2992.126
92.5,-42.5,2992.126
93.5,-42.5,3086.6143
94.5,-42.5,3244.0945
95.5,-42.5,3401.5747
96.5,-42.5,3496.063
97.5,-42.5,3590.5513
98.5,-42.5,3685.0393
99.5,-42.5,3968.504
100.5,-42.5,4000
101.5,-42.5,4000
102.5,-42.5,4000
103.5,-42.5,4031.496
104.5,-42.5,4000
105.5,-42.5,4000
106.5,-42.5,4000
107.5,-42.5,4000
108.5,-42.5,4094.4883
109.5,-42.5,4188.9766
110.5,-42.5,4251.9683
111.5,-42.5,4440.945
112.5,-42.5,4472.441
113.5,-42.5,4440.945
114.5,-42.5,4472.441
115.5,-42.5,4503.937
116.5,-42.5,4503.937
117.5,-42.5,4598.4253
118.5,-42.5,4503.937
119.5,-42.5,4503.937
120.5,-42.5,4598.4253
121.5,-42.5,4913.3857
122.5,-42.5,4598.4253
123.5,-42.5,4629.9214
124.5,-42.5,4535.433
125.5,-42.5,4724.4097
126.5,-42.5,4881.8896
127.5,-42.5,5007.874
128.5,-42.5,5007.874
129.5,-42.5,5007.874
130.5,-42.5,5039.37
131.5,-42.5,4944.882
132.5,-42.5,5007.874
133.5,-42.5,5007.874
134.5,-42.5,4976.378
135.5,-42.5,4976.378
136.5,-42.5,4850.3936
137.5,-42.5,4692.9136
138.5,-42.5,5007.874
139.5,-42.5,3779.5276
140.5,-42.5,4944.882
141.5,-42.5,4503.937
142.5,-42.5,4787.4014
143.5,-42.5,4440.945
144.5,-42.5,2015.748
145.5,-42.5,NA
146.5,-42.5,NA
147.5,-42.5,NA
148.5,-42.5,535.43304
149.5,-42.5,3559.0552
150.5,-42.5,4251.9683
151.5,-42.5,4566.929
152.5,-42.5,4629.9214
153.5,-42.5,4661.4175
154.5,-42.5,4598.4253
155.5,-42.5,4535.433
156.5,-42.5,4724.4097
157.5,-42.5,4661.4175
158.5,-42.5,4692.9136
159.5,-42.5,4818.8975
160.5,-42.5,5007.874
161.5,-42.5,4976.378
162.5,-42.5,4976.378
163.5,-42.5,4692.9136
164.5,-42.5,3905.5117
165.5,-42.5,4409.4487
166.5,-42.5,3748.0315
167.5,-42.5,1952.7559
168.5,-42.5,1322.8346
169.5,-42.5,1007.874
170.5,-42.5,409.44882
171.5,-42.5,NA
172.5,-42.5,NA
173.5,-42.5,0
174.5,-42.5,2110.2363
175.5,-42.5,1858.2677
176.5,-42.5,1669.2914
177.5,-42.5,2267.7166
178.5,-42.5,2456.6929
179.5,-42.5,2267.7166
-179.5,-43.5,409.44882
-178.5,-43.5,283.46457
-177.5,-43.5,251.9685
-176.5,-43.5,94.48819
-175.5,-43.5,472.44095
-174.5,-43.5,755.9055
-173.5,-43.5,1606.2992
-172.5,-43.5,2015.748
-171.5,-43.5,2267.7166
-170.5,-43.5,3937.0078
-169.5,-43.5,4283.4644
-168.5,-43.5,4314.9604
-167.5,-43.5,5039.37
-166.5,-43.5,5511.811
-165.5,-43.5,5259.8423
-164.5,-43.5,5196.8506
-163.5,-43.5,5196.8506
-162.5,-43.5,5133.8584
-161.5,-43.5,1637.7953
-160.5,-43.5,4976.378
-159.5,-43.5,5322.8345
-158.5,-43.5,5291.3384
-157.5,-43.5,5259.8423
-156.5,-43.5,5070.866
-155.5,-43.5,5228.3467
-154.5,-43.5,5165.3545
-153.5,-43.5,5165.3545
-152.5,-43.5,5196.8506
-151.5,-43.5,5196.8506
-150.5,-43.5,5196.8506
-149.5,-43.5,5196.8506
-148.5,-43.5,5291.3384
-147.5,-43.5,5322.8345
-146.5,-43.5,5322.8345
-145.5,-43.5,5259.8423
-144.5,-43.5,5291.3384
-143.5,-43.5,5322.8345
-142.5,-43.5,5417.3228
-141.5,-43.5,5385.8267
-140.5,-43.5,5417.3228
-139.5,-43.5,5322.8345
-138.5,-43.5,5417.3228
-137.5,-43.5,5102.3623
-136.5,-43.5,5385.8267
-135.5,-43.5,4818.8975
-134.5,-43.5,5133.8584
-133.5,-43.5,5102.3623
-132.5,-43.5,5070.866
-131.5,-43.5,5007.874
-130.5,-43.5,4787.4014
-129.5,-43.5,4944.882
-128.5,-43.5,4692.9136
-127.5,-43.5,4755.9053
-126.5,-43.5,4692.9136
-125.5,-43.5,4535.433
-124.5,-43.5,4440.945
-123.5,-43.5,4314.9604
-122.5,-43.5,4094.4883
-121.5,-43.5,3716.5354
-120.5,-43.5,4000
-119.5,-43.5,3748.0315
-118.5,-43.5,3874.0159
-117.5,-43.5,3842.5198
-116.5,-43.5,3716.5354
-115.5,-43.5,3433.0708
-114.5,-43.5,3338.5828
-113.5,-43.5,3086.6143
-112.5,-43.5,2929.1338
-111.5,-43.5,2834.6458
-110.5,-43.5,3118.1104
-109.5,-43.5,3212.5984
-108.5,-43.5,3338.5828
-107.5,-43.5,3307.0867
-106.5,-43.5,3496.063
-105.5,-43.5,3590.5513
-104.5,-43.5,3370.0789
-103.5,-43.5,3842.5198
-102.5,-43.5,3905.5117
-101.5,-43.5,3937.0078
-100.5,-43.5,4440.945
-99.5,-43.5,4314.9604
-98.5,-43.5,4314.9604
-97.5,-43.5,4220.4727
-96.5,-43.5,4314.9604
-95.5,-43.5,4031.496
-94.5,-43.5,4314.9604
-93.5,-43.5,4251.9683
-92.5,-43.5,4220.4727
-91.5,-43.5,4188.9766
-90.5,-43.5,4094.4883
-89.5,-43.5,4031.496
-88.5,-43.5,3874.0159
-87.5,-43.5,3716.5354
-86.5,-43.5,3874.0159
-85.5,-43.5,3527.559
-84.5,-43.5,3496.063
-83.5,-43.5,3244.0945
-82.5,-43.5,3023.622
-81.5,-43.5,3244.0945
-80.5,-43.5,3464.567
-79.5,-43.5,3590.5513
-78.5,-43.5,3622.0474
-77.5,-43.5,3622.0474
-76.5,-43.5,3496.063
-75.5,-43.5,2960.63
-74.5,-43.5,94.48819
-73.5,-43.5,94.48819
-72.5,-43.5,NA
-71.5,-43.5,NA
-70.5,-43.5,NA
-69.5,-43.5,NA
-68.5,-43.5,NA
-67.5,-43.5,NA
-66.5,-43.5,NA
-65.5,-43.5,NA
-64.5,-43.5,31.496063
-63.5,-43.5,62.992126
-62.5,-43.5,62.992126
-61.5,-43.5,94.48819
-60.5,-43.5,94.48819
-59.5,-43.5,377.95276
-58.5,-43.5,1984.252
-57.5,-43.5,3433.0708
-56.5,-43.5,4755.9053
-55.5,-43.5,5228.3467
-54.5,-43.5,5511.811
-53.5,-43.5,5700.7876
-52.5,-43.5,5826.7715
-51.5,-43.5,5606.2993
-50.5,-43.5,5385.8267
-49.5,-43.5,5417.3228
-48.5,-43.5,5322.8345
-47.5,-43.5,5259.8423
-46.5,-43.5,5165.3545
-45.5,-43.5,5039.37
-44.5,-43.5,5102.3623
-43.5,-43.5,5133.8584
-42.5,-43.5,5165.3545
-41.5,-43.5,5165.3545
-40.5,-43.5,5165.3545
-39.5,-43.5,5165.3545
-38.5,-43.5,5291.3384
-37.5,-43.5,5291.3384
-36.5,-43.5,5228.3467
-35.5,-43.5,5196.8506
-34.5,-43.5,5133.8584
-33.5,-43.5,5007.874
-32.5,-43.5,5133.8584
-31.5,-43.5,4913.3857
-30.5,-43.5,4850.3936
-29.5,-43.5,4503.937
-28.5,-43.5,4724.4097
-27.5,-43.5,4503.937
-26.5,-43.5,4535.433
-25.5,-43.5,4503.937
-24.5,-43.5,4503.937
-23.5,-43.5,4440.945
-22.5,-43.5,4062.9922
-21.5,-43.5,3937.0078
-20.5,-43.5,3779.5276
-19.5,-43.5,3527.559
-18.5,-43.5,3559.0552
-17.5,-43.5,3622.0474
-16.5,-43.5,2992.126
-15.5,-43.5,3433.0708
-14.5,-43.5,3370.0789
-13.5,-43.5,3464.567
-12.5,-43.5,3496.063
-11.5,-43.5,3559.0552
-10.5,-43.5,3874.0159
-9.5,-43.5,4000
-8.5,-43.5,4000
-7.5,-43.5,4000
-6.5,-43.5,4000
-5.5,-43.5,4000
-4.5,-43.5,2236.2205
-3.5,-43.5,4535.433
-2.5,-43.5,4125.9844
-1.5,-43.5,724.4094
-0.5,-43.5,4377.9526
0.5,-43.5,4188.9766
1.5,-43.5,4251.9683
2.5,-43.5,4503.937
3.5,-43.5,4503.937
4.5,-43.5,4535.433
5.5,-43.5,4503.937
6.5,-43.5,4157.4805
7.5,-43.5,2551.1812
8.5,-43.5,4598.4253
9.5,-43.5,4220.4727
10.5,-43.5,4472.441
11.5,-43.5,4503.937
12.5,-43.5,4881.8896
13.5,-43.5,4629.9214
14.5,-43.5,5070.866
15.5,-43.5,5070.866
16.5,-43.5,5007.874
17.5,-43.5,4944.882
18.5,-43.5,4976.378
19.5,-43.5,4913.3857
20.5,-43.5,5007.874
21.5,-43.5,4503.937
22.5,-43.5,4724.4097
23.5,-43.5,4503.937
24.5,-43.5,5007.874
25.5,-43.5,5070.866
26.5,-43.5,5102.3623
27.5,-43.5,5196.8506
28.5,-43.5,5511.811
29.5,-43.5,5480.315
30.5,-43.5,5354.3306
31.5,-43.5,5480.315
32.5,-43.5,4472.441
33.5,-43.5,4629.9214
34.5,-43.5,3433.0708
35.5,-43.5,4314.9604
36.5,-43.5,3023.622
37.5,-43.5,2992.126
38.5,-43.5,3055.1182
39.5,-43.5,1732.2834
40.5,-43.5,2834.6458
41.5,-43.5,4000
42.5,-43.5,2866.1418
43.5,-43.5,2992.126
44.5,-43.5,2897.6377
45.5,-43.5,2677.1653
46.5,-43.5,2614.1733
47.5,-43.5,2488.189
48.5,-43.5,2488.189
49.5,-43.5,2456.6929
50.5,-43.5,2708.6614
51.5,-43.5,3023.622
52.5,-43.5,3527.559
53.5,-43.5,3748.0315
54.5,-43.5,4062.9922
55.5,-43.5,4346.4565
56.5,-43.5,4503.937
57.5,-43.5,4566.929
58.5,-43.5,4692.9136
59.5,-43.5,4881.8896
60.5,-43.5,5007.874
61.5,-43.5,5007.874
62.5,-43.5,5007.874
63.5,-43.5,5007.874
64.5,-43.5,5070.866
65.5,-43.5,4503.937
66.5,-43.5,4503.937
67.5,-43.5,4377.9526
68.5,-43.5,4031.496
69.5,-43.5,4000
70.5,-43.5,4000
71.5,-43.5,4000
72.5,-43.5,3968.504
73.5,-43.5,3716.5354
74.5,-43.5,3496.063
75.5,-43.5,3464.567
76.5,-43.5,3433.0708
77.5,-43.5,3433.0708
78.5,-43.5,3496.063
79.5,-43.5,3275.5906
80.5,-43.5,2992.126
81.5,-43.5,2960.63
82.5,-43.5,3244.0945
83.5,-43.5,3464.567
84.5,-43.5,3464.567
85.5,-43.5,3401.5747
86.5,-43.5,3307.0867
87.5,-43.5,3023.622
88.5,-43.5,2992.126
89.5,-43.5,2992.126
90.5,-43.5,3023.622
91.5,-43.5,2803.1497
92.5,-43.5,2519.685
93.5,-43.5,2960.63
94.5,-43.5,3023.622
95.5,-43.5,3181.1023
96.5,-43.5,3370.0789
97.5,-43.5,3496.063
98.5,-43.5,3559.0552
99.5,-43.5,3590.5513
100.5,-43.5,3779.5276
101.5,-43.5,3874.0159
102.5,-43.5,4000
103.5,-43.5,4000
104.5,-43.5,3748.0315
105.5,-43.5,3842.5198
106.5,-43.5,4000
107.5,-43.5,4000
108.5,-43.5,4000
109.5,-43.5,4000
110.5,-43.5,4062.9922
111.5,-43.5,4314.9604
112.5,-43.5,4377.9526
113.5,-43.5,4314.9604
114.5,-43.5,4283.4644
115.5,-43.5,4409.4487
116.5,-43.5,4503.937
117.5,-43.5,4440.945
118.5,-43.5,4503.937
119.5,-43.5,4503.937
120.5,-43.5,4503.937
121.5,-43.5,4503.937
122.5,-43.5,4503.937
123.5,-43.5,4503.937
124.5,-43.5,5007.874
125.5,-43.5,4566.929
126.5,-43.5,4503.937
127.5,-43.5,4944.882
128.5,-43.5,4566.929
129.5,-43.5,4976.378
130.5,-43.5,4976.378
131.5,-43.5,4976.378
132.5,-43.5,4881.8896
133.5,-43.5,4818.8975
134.5,-43.5,4818.8975
135.5,-43.5,4755.9053
136.5,-43.5,4692.9136
137.5,-43.5,4692.9136
138.5,-43.5,4503.937
139.5,-43.5,5007.874
140.5,-43.5,4818.8975
141.5,-43.5,4503.937
142.5,-43.5,4629.9214
143.5,-43.5,4598.4253
144.5,-43.5,3496.063
145.5,-43.5,1133.8583
146.5,-43.5,0
147.5,-43.5,94.48819
148.5,-43.5,3433.0708
149.5,-43.5,2992.126
150.5,-43.5,2866.1418
151.5,-43.5,4220.4727
152.5,-43.5,4566.929
153.5,-43.5,4661.4175
154.5,-43.5,4566.929
155.5,-43.5,4629.9214
156.5,-43.5,5007.874
157.5,-43.5,4566.929
158.5,-43.5,4566.929
159.5,-43.5,5007.874
160.5,-43.5,5007.874
161.5,-43.5,5007.874
162.5,-43.5,4913.3857
163.5,-43.5,4724.4097
164.5,-43.5,4251.9683
165.5,-43.5,4440.945
166.5,-43.5,4220.4727
167.5,-43.5,2299.2126
168.5,-43.5,1196.8503
169.5,-43.5,31.496063
170.5,-43.5,NA
171.5,-43.5,NA
172.5,-43.5,NA
173.5,-43.5,125.98425
174.5,-43.5,503.937
175.5,-43.5,188.97638
176.5,-43.5,346.4567
177.5,-43.5,314.96063
178.5,-43.5,314.96063
179.5,-43.5,409.44882
-179.5,-44.5,1102.3622
-178.5,-44.5,1007.874
-177.5,-44.5,787.40155
-176.5,-44.5,346.4567
-175.5,-44.5,881.8898
-174.5,-44.5,2236.2205
-173.5,-44.5,3338.5828
-172.5,-44.5,4346.4565
-171.5,-44.5,4629.9214
-170.5,-44.5,5007.874
-169.5,-44.5,5228.3467
-168.5,-44.5,5228.3467
-167.5,-44.5,5291.3384
-166.5,-44.5,5354.3306
-165.5,-44.5,5291.3384
-164.5,-44.5,5228.3467
-163.5,-44.5,5196.8506
-162.5,-44.5,5196.8506
-161.5,-44.5,5133.8584
-160.5,-44.5,5165.3545
-159.5,-44.5,5133.8584
-158.5,-44.5,5259.8423
-157.5,-44.5,5165.3545
-156.5,-44.5,5102.3623
-155.5,-44.5,5259.8423
-154.5,-44.5,5259.8423
-153.5,-44.5,5196.8506
-152.5,-44.5,5196.8506
-151.5,-44.5,5228.3467
-150.5,-44.5,5196.8506
-149.5,-44.5,5196.8506
-148.5,-44.5,5354.3306
-147.5,-44.5,5196.8506
-146.5,-44.5,5196.8506
-145.5,-44.5,5165.3545
-144.5,-44.5,5196.8506
-143.5,-44.5,5385.8267
-142.5,-44.5,5385.8267
-141.5,-44.5,5385.8267
-140.5,-44.5,5417.3228
-139.5,-44.5,5417.3228
-138.5,-44.5,5417.3228
-137.5,-44.5,5291.3384
-136.5,-44.5,5165.3545
-135.5,-44.5,5228.3467
-134.5,-44.5,5133.8584
-133.5,-44.5,5070.866
-132.5,-44.5,5007.874
-131.5,-44.5,4913.3857
-130.5,-44.5,4850.3936
-129.5,-44.5,4818.8975
-128.5,-44.5,4755.9053
-127.5,-44.5,4724.4097
-126.5,-44.5,4661.4175
-125.5,-44.5,4535.433
-124.5,-44.5,4409.4487
-123.5,-44.5,4251.9683
-122.5,-44.5,4220.4727
-121.5,-44.5,4094.4883
-120.5,-44.5,4000
-119.5,-44.5,3905.5117
-118.5,-44.5,3811.0237
-117.5,-44.5,3685.0393
-116.5,-44.5,3496.063
-115.5,-44.5,3401.5747
-114.5,-44.5,3212.5984
-113.5,-44.5,2992.126
-112.5,-44.5,2803.1497
-111.5,-44.5,2897.6377
-110.5,-44.5,3149.6062
-109.5,-44.5,3055.1182
-108.5,-44.5,2771.6536
-107.5,-44.5,3370.0789
-106.5,-44.5,3181.1023
-105.5,-44.5,3496.063
-104.5,-44.5,3685.0393
-103.5,-44.5,3811.0237
-102.5,-44.5,3842.5198
-101.5,-44.5,3905.5117
-100.5,-44.5,4000
-99.5,-44.5,4094.4883
-98.5,-44.5,4125.9844
-97.5,-44.5,4157.4805
-96.5,-44.5,4157.4805
-95.5,-44.5,4377.9526
-94.5,-44.5,4346.4565
-93.5,-44.5,4283.4644
-92.5,-44.5,4220.4727
-91.5,-44.5,4125.9844
-90.5,-44.5,4157.4805
-89.5,-44.5,4062.9922
-88.5,-44.5,3968.504
-87.5,-44.5,3842.5198
-86.5,-44.5,3779.5276
-85.5,-44.5,3559.0552
-84.5,-44.5,3527.559
-83.5,-44.5,3244.0945
-82.5,-44.5,2992.126
-81.5,-44.5,3244.0945
-80.5,-44.5,3023.622
-79.5,-44.5,3496.063
-78.5,-44.5,2960.63
-77.5,-44.5,3055.1182
-76.5,-44.5,3149.6062
-75.5,-44.5,1228.3464
-74.5,-44.5,0
-73.5,-44.5,94.48819
-72.5,-44.5,NA
-71.5,-44.5,NA
-70.5,-44.5,NA
-69.5,-44.5,NA
-68.5,-44.5,NA
-67.5,-44.5,NA
-66.5,-44.5,NA
-65.5,-44.5,NA
-64.5,-44.5,62.992126
-63.5,-44.5,94.48819
-62.5,-44.5,94.48819
-61.5,-44.5,94.48819
-60.5,-44.5,125.98425
-59.5,-44.5,1480.315
-58.5,-44.5,2015.748
-57.5,-44.5,4220.4727
-56.5,-44.5,5102.3623
-55.5,-44.5,5448.819
-54.5,-44.5,5637.7954
-53.5,-44.5,5795.2754
-52.5,-44.5,5921.26
-51.5,-44.5,5732.2837
-50.5,-44.5,5637.7954
-49.5,-44.5,5354.3306
-48.5,-44.5,5259.8423
-47.5,-44.5,5165.3545
-46.5,-44.5,5070.866
-45.5,-44.5,5007.874
-44.5,-44.5,5070.866
-43.5,-44.5,5102.3623
-42.5,-44.5,5070.866
-41.5,-44.5,5102.3623
-40.5,-44.5,5133.8584
-39.5,-44.5,5102.3623
-38.5,-44.5,5259.8423
-37.5,-44.5,5322.8345
-36.5,-44.5,5322.8345
-35.5,-44.5,5322.8345
-34.5,-44.5,5291.3384
-33.5,-44.5,5165.3545
-32.5,-44.5,5133.8584
-31.5,-44.5,5102.3623
-30.5,-44.5,5007.874
-29.5,-44.5,4661.4175
-28.5,-44.5,4503.937
-27.5,-44.5,4503.937
-26.5,-44.5,4472.441
-25.5,-44.5,4503.937
-24.5,-44.5,4503.937
-23.5,-44.5,4377.9526
-22.5,-44.5,4188.9766
-21.5,-44.5,4000
-20.5,-44.5,3968.504
-19.5,-44.5,3496.063
-18.5,-44.5,3937.0078
-17.5,-44.5,3590.5513
-16.5,-44.5,2992.126
-15.5,-44.5,3244.0945
-14.5,-44.5,2992.126
-13.5,-44.5,3496.063
-12.5,-44.5,3590.5513
-11.5,-44.5,3716.5354
-10.5,-44.5,3905.5117
-9.5,-44.5,3968.504
-8.5,-44.5,3527.559
-7.5,-44.5,3622.0474
-6.5,-44.5,3622.0474
-5.5,-44.5,3496.063
-4.5,-44.5,3748.0315
-3.5,-44.5,2866.1418
-2.5,-44.5,4188.9766
-1.5,-44.5,4283.4644
-0.5,-44.5,4031.496
0.5,-44.5,4283.4644
1.5,-44.5,4503.937
2.5,-44.5,4661.4175
3.5,-44.5,5070.866
4.5,-44.5,2645.6692
5.5,-44.5,4000
6.5,-44.5,4125.9844
7.5,-44.5,4535.433
8.5,-44.5,4377.9526
9.5,-44.5,4503.937
10.5,-44.5,4629.9214
11.5,-44.5,4598.4253
12.5,-44.5,4944.882
13.5,-44.5,5070.866
14.5,-44.5,4755.9053
15.5,-44.5,5039.37
16.5,-44.5,4661.4175
17.5,-44.5,4976.378
18.5,-44.5,4566.929
19.5,-44.5,4503.937
20.5,-44.5,4157.4805
21.5,-44.5,4913.3857
22.5,-44.5,5007.874
23.5,-44.5,5007.874
24.5,-44.5,5259.8423
25.5,-44.5,5070.866
26.5,-44.5,5543.307
27.5,-44.5,5511.811
28.5,-44.5,5511.811
29.5,-44.5,5511.811
30.5,-44.5,4976.378
31.5,-44.5,5039.37
32.5,-44.5,4598.4253
33.5,-44.5,3590.5513
34.5,-44.5,4094.4883
35.5,-44.5,4283.4644
36.5,-44.5,1511.811
37.5,-44.5,1858.2677
38.5,-44.5,1826.7716
39.5,-44.5,2456.6929
40.5,-44.5,2204.7244
41.5,-44.5,2992.126
42.5,-44.5,2173.2283
43.5,-44.5,2267.7166
44.5,-44.5,1637.7953
45.5,-44.5,1763.7795
46.5,-44.5,2015.748
47.5,-44.5,2519.685
